game_date,home_team,away_team,period,game_seconds,time_since_pass,home_team_goals,away_team_goals,team,game_state,passer,shooter,pass_x,pass_y,rec_x,rec_y,shot_x,shot_y,shot_type,shot_outcome,shot_traffic,shot_onetimer,pass_dist,pass_angle,shooter_dist,shot_dist,shot_angle
2021-01-23,Buffalo Beauts,Connecticut Whale,3,2491,1,0,1,Buffalo Beauts,5v5,Cassidy MacPherson,Whitney Dove,162,20,136,60,136,60,Slapshot,Missed,TRUE,TRUE,47.70744176750625,40.426078740099136,0,55.65968020030299,-17.783888442692525
2021-01-23,Buffalo Beauts,Connecticut Whale,3,2604,4,0,1,Connecticut Whale,5v4,Kayla Friesen,Katelynn Russ,165,74,195,62,171,67,Wristshot,On Net,TRUE,FALSE,32.31098884280702,-52.253194612725345,24.515301344262525,30,-53.13010235415598
2021-01-23,Buffalo Beauts,Connecticut Whale,3,2646,12,0,1,Connecticut Whale,5v4,Emma Vlasic,Maggie LaGue,158,6,138,19,138,48,Wristshot,On Net,TRUE,FALSE,23.853720883753127,50.042451069170916,29,51.24451190127583,-5.599339336520571
2021-01-23,Buffalo Beauts,Connecticut Whale,3,2675,1,0,1,Connecticut Whale,5v4,Alyssa Wohlfeiler,Nicole Guagliardo,140,54,177,14,177,14,Snapshot,Missed,TRUE,TRUE,54.48853090330111,-12.65255650055797,0,31.38470965295043,67.5205656028969
2021-01-23,Buffalo Beauts,Connecticut Whale,3,2728,1,0,1,Buffalo Beauts,5v4,Alyson Matteau,Kristin Lewicki,148,20,165,65,168,57,Wristshot,Goal,TRUE,FALSE,48.104053883222775,29.291362170984254,8.54400374531753,25.238858928247925,-33.690067525979785
2021-01-23,Buffalo Beauts,Connecticut Whale,3,2752,2,1,1,Buffalo Beauts,5v5,Kristin Lewicki,Dominique Kremer,129,54,133,5,145,6,Snapshot,Blocked,TRUE,FALSE,49.16299421312742,-10.388857815469612,12.041594578792296,57.48912940721924,40.0607844578738
2021-01-23,Buffalo Beauts,Connecticut Whale,3,2755,1,1,1,Buffalo Beauts,5v5,Kristin Lewicki,Erin Gehen,173,40,179,33,185,33,Wristshot,On Net,FALSE,FALSE,9.219544457292887,10.619655276155134,6,10.770329614269007,68.19859051364818
2021-01-23,Buffalo Beauts,Connecticut Whale,3,2764,3,1,1,Buffalo Beauts,5v5,Jordan Juron,Whitney Dove,187,76,155,81,140,67,Fan,Blocked,TRUE,FALSE,32.38826948140329,-86.53177074108285,20.518284528683193,54.56189146281496,-26.095424157388344
2021-01-23,Buffalo Beauts,Connecticut Whale,3,2802,2,1,1,Connecticut Whale,5v5,Alyssa Wohlfeiler,Maggie LaGue,145,31,145,7,155,8,Wristshot,Blocked,TRUE,FALSE,24,15.255118703057777,10.04987562112089,48.79549159502341,45.830315486258016
2021-01-23,Buffalo Beauts,Connecticut Whale,3,2811,2,1,1,Connecticut Whale,5v5,Alyssa Wohlfeiler,Maggie LaGue,136,75,135,13,150,9,Wristshot,On Net,TRUE,FALSE,62.00806399170998,-31.122470196791994,15.524174696260024,51.73973328110612,41.08175113593263
2021-01-23,Buffalo Beauts,Connecticut Whale,3,2827,3,1,1,Buffalo Beauts,5v5,Autumn MacDougall,Brooke Stacey,79,10,99,25,138,25,Wristshot,On Net,TRUE,FALSE,25,16.69924423399362,39,54.08326913195984,19.44003482817619
2021-01-23,Buffalo Beauts,Connecticut Whale,3,2912,5,1,1,Connecticut Whale,5v5,Tori Howran,Kayla Friesen,72,66,88,42,147,22,Wristshot,Blocked,TRUE,FALSE,28.844410203711913,-11.121460194890352,62.297672508690084,46.95742752749558,26.56505117707799
2021-01-23,Buffalo Beauts,Connecticut Whale,3,2972,4,1,1,Buffalo Beauts,5v5,Kayla Meneghin,Whitney Dove,102,27,113,49,164,53,Snapshot,On Net,FALSE,FALSE,24.596747752497688,10.420712396794508,51.15662224971465,26.92582403567252,-21.80140948635181
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3007,1,1,1,Connecticut Whale,5v5,Grace Klienbach,Kaycie Anderson,195,66,166,53,172,53,Fan,Missed,FALSE,FALSE,31.78049716414141,-104.62087398863166,6,19.72308292331602,-30.465544919459884
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3025,5,1,1,Connecticut Whale,5v5,Kaycie Anderson,Grace Klienbach,44,9,77,26,162,24,Wristshot,Blocked,FALSE,FALSE,37.12142238654117,13.196463192218477,85.0235261559999,33.015148038438355,35.134193056915635
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3049,3,1,1,Connecticut Whale,5v5,Janine Weber,Kayla Friesen,74,59,92,35,157,45,Wristshot,Missed,FALSE,FALSE,30,-7.920739901641072,65.76473218982953,32.0624390837628,-3.5763343749973515
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3162,2,1,1,Connecticut Whale,5v4,Tori Howran,Kayla Friesen,130,30,153,78,165,71,Wristshot,Blocked,FALSE,FALSE,53.225933528685054,12.425942865427487,13.892443989449804,36.87817782917155,-49.39870535499554
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3174,2,1,1,Connecticut Whale,5v4,Tori Howran,Kayla Friesen,132,35,152,76,159,75,Wristshot,Blocked,FALSE,FALSE,45.617978911828175,7.989326766396897,7.0710678118654755,43.86342439892262,-46.8476102659946
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3209,4,1,1,Connecticut Whale,5v4,Tori Howran,Nicole Guagliardo,132,46,160,18,150,31,Wristshot,On Net,TRUE,FALSE,39.59797974644666,-3.0127875041833403,16.401219466856727,40.80441152620633,17.10272896905237
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3270,2,1,1,Connecticut Whale,5v5,Nicole Guagliardo,Shannon Doyle,151,17,129,45,129,45,Wristshot,Blocked,TRUE,FALSE,35.608987629529715,34.38034472384487,0,60.03332407921454,-1.9091524329963763
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3305,1,1,1,Buffalo Beauts,5v5,Kristin Lewicki,Brooke Stacey,155,79,156,48,156,48,Snapshot,Blocked,FALSE,TRUE,31.016124838541646,-46.636577041616725,0,33.37663853655727,-8.615648184164113
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3322,1,1,1,Buffalo Beauts,5v5,Jordan Juron,Brooke Stacey,162,84,168,57,168,57,Snapshot,On Net,TRUE,TRUE,27.65863337187866,-56.63363399894044,0,25.238858928247925,-33.690067525979785
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3353,2,1,1,Buffalo Beauts,5v5,Brooke Stacey,Autumn MacDougall,190,74,194,40,189,36,Snapshot,On Net,FALSE,FALSE,34.23448553724738,-91.8476102659946,6.4031242374328485,7,90
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3419,1,1,1,Buffalo Beauts,5v5,Dominique Kremer,Kristin Lewicki,154,31,172,45,177,46,Snapshot,Missed,FALSE,FALSE,22.80350850198276,18.924644416051233,5.0990195135927845,12.36931687685298,-14.036243467926477
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3445,4,1,1,Connecticut Whale,5v5,Emma Vlasic,Maggie LaGue,157,82,128,14,140,1,Snapshot,Blocked,FALSE,FALSE,73.92563831310488,-50.63068275763526,17.69180601295413,64.53681120105021,40.60129464500447
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3551,4,1,1,Connecticut Whale,5v5,Emma Vlasic,Alyssa Wohlfeiler,44,28,87,5,171,20,Wristshot,On Net,FALSE,FALSE,48.76474136094644,5.9061411137704996,85.32877591996736,29.206163733020468,51.95295746817391
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3564,1,1,1,Buffalo Beauts,5v5,Kayla Meneghin,Hunter Accursi,171,24,173,45,178,46,Snapshot,On Net,FALSE,FALSE,21.095023109728988,46.548157698977974,5.0990195135927845,11.40175425099138,-15.255118703057777
2021-01-23,Buffalo Beauts,Connecticut Whale,4,3618,15,1,1,Connecticut Whale,4v4,Shannon Doyle,Janine Weber,50,55,86,5,172,70,Snapshot,On Net,FALSE,FALSE,61.61168720299745,-4.934164340560066,107.80074211247342,31.906112267087632,-57.80426606528675
2021-01-23,Buffalo Beauts,Connecticut Whale,4,3723,2,1,1,Connecticut Whale,4v4,Shannon Doyle,Tori Howran,138,17,132,57,143,69,Snapshot,Blocked,TRUE,FALSE,40.44749683231337,27.012665347938544,16.278820596099706,52.839379254491625,-29.475889003245744
2021-01-23,Buffalo Beauts,Connecticut Whale,4,3861,1,1,1,Buffalo Beauts,4v4,Marie-Jo Pelletier,Whitney Dove,147,82,140,29,146,25,Snapshot,Blocked,TRUE,FALSE,53.46026561849464,-42.87890360333855,7.211102550927978,46.61544808322666,22.714412353167234
2021-01-23,Metropolitan Riveters,Toronto Six,1,59,3,0,0,Metropolitan Riveters,5v5,Kelly Babstock,Leila Kilduff,192,17,136,2,140,14,Wristshot,Goal,TRUE,FALSE,57.97413216254298,96.581944655178,12.649110640673518,56.938563381947034,30.618605408909392
2021-01-23,Metropolitan Riveters,Toronto Six,1,103,1,1,0,Metropolitan Riveters,5v5,Mallory Rushton,Theresa Knutson,191,16,142,9,153,13,Wristshot,On Net,FALSE,FALSE,49.49747468305833,94.23639479905884,11.704699910719626,46.861498055439924,39.80557109226519
2021-01-23,Metropolitan Riveters,Toronto Six,1,109,1,1,0,Metropolitan Riveters,5v5,Theresa Knutson,Allie Olnowich,189,21,155,33,155,33,Wrap Around,Blocked,FALSE,TRUE,36.05551275463989,90,0,35.4400902933387,16.389540334034784
2021-01-23,Metropolitan Riveters,Toronto Six,1,268,9,1,0,Metropolitan Riveters,5v4,Rebecca Morse,Mallory Rushton,131,41,144,80,154,80,Snapshot,Missed,TRUE,FALSE,41.10960958218893,1.9749340108819768,10,50.93132631298737,-46.59114027119459
2021-01-23,Metropolitan Riveters,Toronto Six,1,439,1,1,0,Metropolitan Riveters,5v5,Kate Leary,Madison Packer,159,66,171,24,179,28,Wristshot,Blocked,FALSE,FALSE,43.68065933568311,-37.47617956136137,8.94427190999916,18.027756377319946,56.309932474020215
2021-01-23,Metropolitan Riveters,Toronto Six,1,455,2,1,0,Toronto Six,5v5,Mikyla Grant-Mentis,Lindsay Eastwood,164,71,133,84,133,84,Snapshot,Blocked,TRUE,TRUE,33.61547262794322,-48.239700296102136,0,69.40461079784254,-36.20945681718606
2021-01-23,Metropolitan Riveters,Toronto Six,1,488,1,1,0,Toronto Six,5v4,Sarah Steele,Emma Woods,129,73,132,24,139,17,Wristshot,Missed,TRUE,FALSE,49.09175083453431,-26.56505117707799,9.899494936611665,56.356011214421486,27.474431626277134
2021-01-23,Metropolitan Riveters,Toronto Six,1,503,2,1,0,Toronto Six,5v4,Breanne Wilson-Bennett,Shiann Darkangelo,171,74,192,63,182,48,Snapshot,On Net,FALSE,FALSE,23.706539182259394,-59.858614447924666,18.027756377319946,8.602325267042627,-35.53767779197438
2021-01-23,Metropolitan Riveters,Toronto Six,1,549,2,1,0,Toronto Six,5v4,Mikyla Grant-Mentis,Taylor Woods,154,82,130,60,134,51,Wristshot,On Net,TRUE,FALSE,32.55764119219941,-48.094058058917106,9.848857801796104,55.57877292636101,-8.2758928270752
2021-01-23,Metropolitan Riveters,Toronto Six,1,560,1,1,0,Toronto Six,5v4,Mikyla Grant-Mentis,Taylor Woods,170,72,130,49,130,43,Slapshot,Missed,TRUE,FALSE,46.14108798023731,-56.768288932020646,6,59,0
2021-01-23,Metropolitan Riveters,Toronto Six,1,626,1,1,0,Metropolitan Riveters,5v5,Kate Leary,Madison Packer,197,41,188,53,188,53,Snapshot,On Net,FALSE,FALSE,15,165.96375653207352,0,10.04987562112089,-84.28940686250037
2021-01-23,Metropolitan Riveters,Toronto Six,1,681,4,1,0,Metropolitan Riveters,5v5,Jayne Lewis,Rebecca Russo,52,10,78,60,175,83,Wristshot,On Net,FALSE,FALSE,56.356011214421486,13.54317664244475,99.68951800465283,42.37924020083418,-70.70995378081128
2021-01-23,Metropolitan Riveters,Toronto Six,1,714,4,1,0,Toronto Six,5v5,Emma Greco,Brooke Boquist,46,2,98,47,130,55,Wristshot,Blocked,TRUE,FALSE,68.76772498781678,15.99830057611188,32.984845004941285,60.207972893961475,-11.49656301758578
2021-01-23,Metropolitan Riveters,Toronto Six,1,776,1,1,0,Metropolitan Riveters,5v5,Theresa Knutson,Rebecca Morse,185,5,159,31,159,31,Snapshot,Blocked,TRUE,FALSE,36.76955262170047,83.99099404250549,0,32.31098884280702,21.80140948635181
2021-01-23,Metropolitan Riveters,Toronto Six,1,783,1,1,0,Metropolitan Riveters,5v5,Rebecca Morse,Theresa Knutson,133,70,135,27,141,26,Wristshot,Blocked,FALSE,FALSE,43.04648650006177,-25.74070835623284,6.082762530298219,50.92150822589606,19.502448506662216
2021-01-23,Metropolitan Riveters,Toronto Six,1,826,3,1,0,Metropolitan Riveters,5v4,Rebecca Russo,Kiira Dosdall,187,6,127,10,137,10,Wristshot,On Net,TRUE,FALSE,60.13318551349163,86.9059419410829,10,61.587336360651285,32.39984017391933
2021-01-23,Metropolitan Riveters,Toronto Six,1,830,1,1,0,Metropolitan Riveters,5v4,Rebecca Russo,Kiira Dosdall,156,3,135,48,135,48,Slapshot,On Net,TRUE,TRUE,49.658836071740545,50.47736872882888,0,54.230987451824994,-5.29008120537127
2021-01-23,Metropolitan Riveters,Toronto Six,1,857,2,1,0,Toronto Six,4v4,Megan Quinn,Sarah Steele,130,10,131,61,135,81,Wristshot,On Net,FALSE,FALSE,51.0098029794274,29.21924669048461,20.396078054371138,66.03029607687671,-35.134193056915635
2021-01-23,Metropolitan Riveters,Toronto Six,1,896,2,1,0,Toronto Six,4v4,Kristen Barbara,Emily Fluke,137,52,132,43,147,38,Wristshot,Blocked,FALSE,FALSE,10.295630140987,-9.819300638757898,15.811388300841896,42.2965719651132,6.788974574438791
2021-01-23,Metropolitan Riveters,Toronto Six,1,951,0,1,0,Toronto Six,5v4,Sarah-Eve Coutu Godbout,Amy Curlew,189,20,179,38,179,38,Slapshot,Blocked,TRUE,TRUE,20.591260281974,90,0,11.180339887498949,26.56505117707799
2021-01-23,Metropolitan Riveters,Toronto Six,1,955,1,1,0,Toronto Six,5v4,Mikyla Grant-Mentis,Taylor Woods,176,71,146,64,146,64,Wristshot,Missed,TRUE,FALSE,30.805843601498726,-65.09523119190482,0,47.853944456021594,-26.029592191513455
2021-01-23,Metropolitan Riveters,Toronto Six,1,1035,1,1,0,Toronto Six,5v5,Breanne Wilson-Bennett,Mackenzie MacNeil,131,77,135,55,138,53,Snapshot,On Net,FALSE,FALSE,22.360679774997898,-30.379126011368346,3.605551275463989,51.97114584074513,-11.093723011557849
2021-01-23,Metropolitan Riveters,Toronto Six,1,1095,1,1,0,Metropolitan Riveters,5v5,Kelly Babstock,Leila Kilduff,185,77,142,40,148,45,Snapshot,Goal,TRUE,FALSE,56.72741841473134,-83.29016319224307,7.810249675906654,41.048751503547585,-2.7927023657132835
2021-01-23,Metropolitan Riveters,Toronto Six,1,1162,2,2,0,Metropolitan Riveters,5v5,Leila Kilduff,Mallory Rushton,182,8,149,24,162,32,Wristshot,On Net,FALSE,FALSE,36.6742416417845,78.69006752597979,15.264337522473747,29.154759474226502,22.166345822082455
2021-01-23,Metropolitan Riveters,Toronto Six,2,1286,3,2,0,Toronto Six,5v5,Amy Curlew,Mikyla Grant-Mentis,78,83,93,39,149,34,Wristshot,On Net,TRUE,FALSE,46.486557196677836,-19.81715251961898,56.22277118748239,41,12.68038349181982
2021-01-23,Metropolitan Riveters,Toronto Six,2,1313,5,2,0,Toronto Six,5v5,Amy Curlew,Mikyla Grant-Mentis,51,65,59,30,140,12,Wristshot,On Net,TRUE,FALSE,35.90264614203248,-9.057888128617657,82.97590011563598,57.982756057296896,32.31961650818018
2021-01-23,Metropolitan Riveters,Toronto Six,2,1399,2,2,0,Toronto Six,5v5,Taytum Clairmont,Kristen Barbara,184,11,130,4,128,12,Slapshot,Blocked,TRUE,FALSE,54.45181356024793,81.11934084947976,8.246211251235321,68.42514157822401,26.939528063800815
2021-01-23,Metropolitan Riveters,Toronto Six,2,1426,1,2,0,Toronto Six,5v5,Taytum Clairmont,Kristen Barbara,177,74,168,51,177,54,Wristshot,On Net,FALSE,FALSE,24.698178070456937,-68.83874018317172,9.486832980505138,16.278820596099706,-42.51044707800085
2021-01-23,Metropolitan Riveters,Toronto Six,2,1444,1,2,0,Toronto Six,5v4,Shiann Darkangelo,Emma Woods,158,2,127,3,128,5,Wristshot,On Net,FALSE,FALSE,31.016124838541646,52.90716270295846,2.23606797749979,71.8679344353238,31.920876219933184
2021-01-23,Metropolitan Riveters,Toronto Six,2,1495,2,2,0,Toronto Six,5v4,Sarah Steele,Emma Woods,132,59,129,16,144,8,Wristshot,On Net,TRUE,FALSE,43.104524124504614,-15.679524122419254,17,57.0087712549569,37.874983651098205
2021-01-23,Metropolitan Riveters,Toronto Six,2,1506,1,2,0,Toronto Six,5v4,Taytum Clairmont,Mikyla Grant-Mentis,155,7,138,43,139,42,Wristshot,Blocked,TRUE,FALSE,39.81205847478876,46.636577041616725,1.4142135623730951,50.00999900019995,1.1457628381751033
2021-01-23,Metropolitan Riveters,Toronto Six,2,1542,1,2,0,Toronto Six,5v4,Sarah-Eve Coutu Godbout,Taylor Woods,182,12,136,30,139,31,Wristshot,On Net,TRUE,FALSE,49.39635614091387,77.27564431457763,3.1622776601683795,51.419840528729765,13.495733280795813
2021-01-23,Metropolitan Riveters,Toronto Six,2,1682,2,2,0,Metropolitan Riveters,5v5,Rebecca Morse,Leila Kilduff,131,54,138,18,161,23,Wristshot,On Net,TRUE,FALSE,36.6742416417845,-10.738897100905442,23.53720459187964,34.40930106817051,35.53767779197438
2021-01-23,Metropolitan Riveters,Toronto Six,2,1715,2,2,0,Toronto Six,5v5,Taytum Clairmont,Sarah Steele,188,74,127,84,131,81,Wristshot,Blocked,TRUE,FALSE,61.814237842102365,-88.15238973400541,5,69.33974329343886,-33.231711067979354
2021-01-23,Metropolitan Riveters,Toronto Six,2,1755,1,2,0,Metropolitan Riveters,5v5,Emily Janiga,Kate Leary,168,32,166,42,172,44,Wristshot,Blocked,TRUE,FALSE,10.198039027185569,27.64597536373868,6.324555320336759,17.029386365926403,-3.3664606634298013
2021-01-23,Metropolitan Riveters,Toronto Six,2,1761,1,2,0,Metropolitan Riveters,5v5,Kate Leary,Allie Olnowich,162,75,131,23,136,22,Wristshot,Missed,TRUE,FALSE,60.53924347066124,-49.84400037508069,5.0990195135927845,57.0087712549569,21.61477894278625
2021-01-23,Metropolitan Riveters,Toronto Six,2,2120,2,2,0,Metropolitan Riveters,5v4,Kate Leary,Kelly Babstock,163,15,151,22,171,24,Wristshot,On Net,TRUE,FALSE,13.892443989449804,47.12109639666145,20.09975124224178,26.1725046566048,46.548157698977974
2021-01-23,Metropolitan Riveters,Toronto Six,2,2195,2,2,0,Metropolitan Riveters,5v5,Theresa Knutson,Rebecca Morse,198,54,160,45,160,45,Slapshot,On Net,TRUE,TRUE,39.05124837953327,-129.28940686250039,0,29.068883707497267,-3.945186229037563
2021-01-23,Metropolitan Riveters,Toronto Six,2,2233,2,2,0,Toronto Six,5v5,Mikyla Grant-Mentis,Lindsay Eastwood,176,4,131,13,130,29,Wristshot,Blocked,TRUE,FALSE,45.89117562233506,71.56505117707799,16.0312195418814,60.63827174318213,13.34872711328738
2021-01-23,Metropolitan Riveters,Toronto Six,2,2253,2,2,0,Toronto Six,5v5,Taylor Woods,Lindsay Eastwood,159,25,129,67,135,70,Slapshot,Blocked,TRUE,FALSE,51.61395160225576,30.96375653207352,6.708203932499369,60.37383539249432,-26.56505117707799
2021-01-23,Metropolitan Riveters,Toronto Six,2,2309,5,2,0,Metropolitan Riveters,5v5,Leila Kilduff,Kate Leary,15,56,84,59,155,27,Snapshot,On Net,TRUE,FALSE,69.06518659932803,-4.272780767609254,77.87810988975015,37.57658845611187,25.201123645475075
2021-01-23,Metropolitan Riveters,Toronto Six,2,2360,3,2,0,Metropolitan Riveters,5v5,Kate Leary,Madison Packer,122,52,122,45,165,27,Wristshot,On Net,TRUE,FALSE,7,-7.650650955359412,46.61544808322666,28.844410203711913,33.690067525979785
2021-01-23,Metropolitan Riveters,Toronto Six,2,2385,3,2,0,Toronto Six,5v5,Shiann Darkangelo,Brooke Boquist,78,47,110,79,173,77,Wristshot,On Net,FALSE,FALSE,45.254833995939045,-2.063819728456962,63.0317380372777,37.57658845611187,-64.79887635452492
2021-01-23,Metropolitan Riveters,Toronto Six,3,2409,2,2,0,Metropolitan Riveters,5v5,Madison Packer,Kate Leary,163,15,146,50,171,56,Snapshot,Blocked,TRUE,FALSE,38.91015291668744,47.12109639666145,25.709920264364882,22.20360331117452,-35.83765295427829
2021-01-23,Metropolitan Riveters,Toronto Six,3,2521,1,2,0,Toronto Six,5v5,Mackenzie MacNeil,Breanne Wilson-Bennett,157,36,162,31,174,28,Snapshot,Blocked,TRUE,FALSE,7.0710678118654755,12.339087278326195,12.36931687685298,21.213203435596427,45
2021-01-23,Metropolitan Riveters,Toronto Six,3,2532,0,2,0,Metropolitan Riveters,5v5,Mallory Rushton,Kendall Cornine,195,66,180,47,180,47,Snapshot,Missed,FALSE,TRUE,24.20743687382041,-104.62087398863166,0,9.848857801796104,-23.962488974578186
2021-01-23,Metropolitan Riveters,Toronto Six,3,2569,2,2,0,Metropolitan Riveters,5v5,Leila Kilduff,Rebecca Morse,133,21,128,54,134,54,Slapshot,Blocked,TRUE,FALSE,33.37663853655727,21.447736327105353,6,56.089214649520635,-11.309932474020213
2021-01-23,Metropolitan Riveters,Toronto Six,3,2584,2,2,0,Toronto Six,5v5,Emily Fluke,Kristen Barbara,185,76,153,79,141,81,Snapshot,Blocked,TRUE,FALSE,32.14031735997639,-83.08877288097531,12.165525060596439,61.220911460055866,-38.367485384861546
2021-01-23,Metropolitan Riveters,Toronto Six,3,2697,2,2,0,Metropolitan Riveters,5v5,Kendall Cornine,Mallory Rushton,157,80,157,50,150,43,Snapshot,On Net,TRUE,FALSE,30,-49.1446237411043,9.899494936611665,39,0
2021-01-23,Metropolitan Riveters,Toronto Six,3,2824,2,2,0,Metropolitan Riveters,5v5,Kelly Babstock,Rebecca Russo,131,6,154,58,175,56,Slapshot,On Net,FALSE,FALSE,56.859475903318,32.53506715793501,21.095023109728988,19.1049731745428,-42.87890360333855
2021-01-23,Metropolitan Riveters,Toronto Six,3,2867,2,2,0,Toronto Six,5v5,Emma Woods,Shiann Darkangelo,145,7,138,23,163,26,Snapshot,On Net,FALSE,FALSE,17.46424919657298,39.28940686250036,25.179356624028344,31.064449134018133,33.17851165939275
2021-01-23,Metropolitan Riveters,Toronto Six,3,2919,3,2,0,Toronto Six,5v5,Kristen Barbara,Mikyla Grant-Mentis,138,5,136,25,183,25,Snapshot,On Net,FALSE,FALSE,20.09975124224178,36.68972283247581,47,18.973665961010276,71.56505117707799
2021-01-23,Metropolitan Riveters,Toronto Six,3,2992,2,2,0,Toronto Six,5v5,Brooke Boquist,Sarah Steele,145,24,130,67,145,77,Wristshot,On Net,TRUE,FALSE,45.5411901469428,23.355564859286005,18.027756377319946,55.60575509783138,-37.69424046668917
2021-01-23,Metropolitan Riveters,Toronto Six,3,3099,0,2,0,Toronto Six,5v5,Kristen Barbara,Emma Greco,135,24,131,62,135,65,Wristshot,Missed,TRUE,FALSE,38.2099463490856,19.384515679357836,5,58.309518948453004,-22.166345822082455
2021-01-23,Metropolitan Riveters,Toronto Six,3,3123,0,2,0,Metropolitan Riveters,5v5,Kate Leary,Madison Packer,185,22,174,26,174,26,Snapshot,Blocked,TRUE,TRUE,11.704699910719626,79.21570213243741,0,22.67156809750927,48.57633437499736
2021-01-23,Metropolitan Riveters,Toronto Six,3,3188,2,2,0,Toronto Six,5v5,Shiann Darkangelo,Brooke Boquist,121,36,136,72,164,67,Slapshot,On Net,TRUE,FALSE,39,5.877392606643136,28.442925306655784,34.655446902326915,-43.830860672092584
2021-01-23,Metropolitan Riveters,Toronto Six,3,3230,1,2,0,Toronto Six,5v5,Lindsay Eastwood,Mikyla Grant-Mentis,135,64,133,39,132,45,Wristshot,On Net,TRUE,FALSE,25.079872407968907,-21.25050550713324,6.082762530298219,57.0350769263968,-2.009553813021139
2021-01-23,Metropolitan Riveters,Toronto Six,3,3295,8,2,0,Toronto Six,5v5,Sarah-Eve Coutu Godbout,Natalie Marcuzzi,27,78,65,74,187,65,Snapshot,On Net,TRUE,FALSE,38.2099463490856,-12.191336470602351,122.3315167894194,22.090722034374522,-84.8055710922652
