game_date,home_team,away_team,period,clock,game_seconds,time_btw_events,home_team_skaters,away_team_skaters,home_team_goals,away_team_goals,team,player,event,x_coordinate,y_coordinate,detail_1,detail_2,detail_3,detail_4,player_2,x_coordinate_2,y_coordinate_2,shot_from_pass,pass_to_shot
2021-01-23,Minnesota Whitecaps,Boston Pride,3,12:19:00,2861,NA,5,5,2,1,Boston Pride,Meghara McManus,Play,192,34,Direct,NA,NA,NA,Meaghan Rickard,176,41,FALSE,TRUE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,12:18:00,2862,1,5,5,2,1,Boston Pride,Meaghan Rickard,Shot,176,41,Snapshot,Missed,FALSE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,09:35:00,3025,NA,5,4,2,1,Minnesota Whitecaps,Audra Richards,Play,151,49,Direct,NA,NA,NA,Haley Mack,170,61,FALSE,TRUE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,09:34:00,3026,1,5,4,2,1,Minnesota Whitecaps,Haley Mack,Shot,179,46,Snapshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,09:15:00,3045,NA,5,4,2,1,Boston Pride,Meghara McManus,Play,163,57,Direct,NA,NA,NA,Carlee Turner,164,35,FALSE,TRUE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,09:14:00,3046,1,5,4,2,1,Boston Pride,Carlee Turner,Shot,172,34,Snapshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,08:35:00,3085,NA,5,4,2,1,Minnesota Whitecaps,Stephanie Anderson,Play,154,36,Direct,NA,NA,NA,Sydney Baldwin,140,34,FALSE,TRUE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,08:33:00,3087,2,5,4,2,1,Minnesota Whitecaps,Sydney Baldwin,Shot,156,43,Snapshot,Blocked,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,08:09:00,3111,NA,5,5,2,1,Boston Pride,Samantha Davis,Play,187,61,Direct,NA,NA,NA,Jenna Rheault,171,57,FALSE,TRUE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,08:09:00,3111,0,5,5,2,1,Boston Pride,Jenna Rheault,Shot,171,57,Fan,Missed,FALSE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,06:46:00,3194,NA,5,4,2,1,Minnesota Whitecaps,Meghan Lorence,Play,195,59,Direct,NA,NA,NA,Sydney Baldwin,136,35,FALSE,TRUE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,06:44:00,3196,2,5,4,2,1,Minnesota Whitecaps,Sydney Baldwin,Shot,150,40,Snapshot,Missed,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,06:12:00,3228,NA,5,4,2,1,Minnesota Whitecaps,Allie Thunstrom,Play,193,16,Direct,NA,NA,NA,Meaghan Pezon,170,10,FALSE,TRUE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,06:11:00,3229,1,5,4,2,1,Minnesota Whitecaps,Meaghan Pezon,Shot,172,20,Snapshot,Missed,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,05:56:00,3244,NA,5,4,2,1,Minnesota Whitecaps,Jonna Curtis,Play,194,31,Direct,NA,NA,NA,Allie Thunstrom,182,44,FALSE,TRUE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,05:55:00,3245,1,5,4,2,1,Minnesota Whitecaps,Allie Thunstrom,Shot,182,44,Snapshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,05:43:00,3257,NA,5,4,2,1,Minnesota Whitecaps,Meaghan Pezon,Play,152,7,Direct,NA,NA,NA,Maddie Rowe,136,61,FALSE,TRUE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,05:40:00,3260,3,5,4,2,1,Minnesota Whitecaps,Maddie Rowe,Shot,129,67,Snapshot,Missed,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,03:37:00,3383,NA,5,5,2,1,Boston Pride,Mallory Souliotis,Play,76,9,Direct,NA,NA,NA,Mary Parker,110,69,FALSE,TRUE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,03:33:00,3387,4,5,5,2,1,Boston Pride,Mary Parker,Shot,159,63,Snapshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,02:44:00,3436,NA,5,5,2,1,Minnesota Whitecaps,Allie Thunstrom,Play,130,6,Direct,NA,NA,NA,Nina Rodgers,138,32,FALSE,TRUE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,02:43:00,3437,1,5,5,2,1,Minnesota Whitecaps,Nina Rodgers,Shot,151,39,Snapshot,Blocked,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,01:58:00,3482,NA,5,6,2,1,Boston Pride,Lauren Kelly,Play,139,68,Direct,NA,NA,NA,Taylor Turnquist,144,25,FALSE,TRUE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,01:51:00,3489,7,4,5,2,1,Boston Pride,Taylor Turnquist,Shot,141,18,Slapshot,Blocked,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,01:14:00,3526,NA,4,5,2,1,Boston Pride,Taylor Turnquist,Play,129,58,Direct,NA,NA,NA,McKenna Brand,143,81,FALSE,TRUE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,01:12:00,3528,2,4,5,2,1,Boston Pride,McKenna Brand,Shot,158,67,Snapshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,00:09:00,3591,NA,4,6,2,1,Boston Pride,Samantha Davis,Play,181,82,Direct,NA,NA,NA,Kaleigh Fratkin,131,73,FALSE,TRUE
2021-01-23,Minnesota Whitecaps,Boston Pride,3,00:06:00,3594,3,4,6,2,1,Boston Pride,Kaleigh Fratkin,Shot,134,52,Slapshot,Blocked,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,19:06:00,54,NA,5,5,0,0,Connecticut Whale,Katelynn Russ,Play,187,35,Direct,NA,NA,NA,Alyssa Wohlfeiler,178,44,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,19:05:00,55,1,5,5,0,0,Connecticut Whale,Alyssa Wohlfeiler,Shot,178,44,Snapshot,On Net,FALSE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,18:39:00,81,NA,5,5,0,0,Connecticut Whale,Katelynn Russ,Play,191,12,Indirect,NA,NA,NA,Elena Orlando,139,2,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,18:36:00,84,3,5,5,0,0,Connecticut Whale,Elena Orlando,Shot,139,10,Wristshot,Missed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,17:24:00,156,NA,5,5,0,0,Connecticut Whale,Maddie Bishop,Play,184,77,Direct,NA,NA,NA,Shannon Doyle,137,74,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,17:23:00,157,1,5,5,0,0,Connecticut Whale,Shannon Doyle,Shot,138,71,Wristshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,16:40:00,200,NA,5,5,0,0,Buffalo Beauts,Iveta Klimasova,Play,168,4,Direct,NA,NA,NA,Alyson Matteau,132,16,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,16:40:00,200,0,5,5,0,0,Buffalo Beauts,Alyson Matteau,Shot,132,16,Snapshot,Blocked,TRUE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,14:29:00,331,NA,5,4,0,0,Buffalo Beauts,Alyson Matteau,Play,141,67,Direct,NA,NA,NA,Jordan Juron,163,41,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,14:28:00,332,1,5,4,0,0,Buffalo Beauts,Jordan Juron,Shot,163,41,Snapshot,On Net,TRUE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,14:15:00,345,NA,5,4,0,0,Buffalo Beauts,Carly Jackson,Play,2,41,Indirect,NA,NA,NA,Jordan Juron,2,41,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,14:06:00,354,9,5,4,0,0,Buffalo Beauts,Jordan Juron,Shot,166,75,Fan,Missed,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,11:48:00,492,NA,5,5,0,0,Connecticut Whale,Tori Howran,Play,2,39,Indirect,NA,NA,NA,Kaycie Anderson,32,2,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,11:40:00,500,8,5,5,0,0,Connecticut Whale,Kaycie Anderson,Shot,172,32,Wristshot,Missed,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,11:35:00,505,NA,5,5,0,0,Buffalo Beauts,Alyson Matteau,Play,31,83,Direct,NA,NA,NA,Kristin Lewicki,52,81,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,11:29:00,511,6,5,5,0,0,Buffalo Beauts,Kristin Lewicki,Shot,165,56,Snapshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,11:21:00,519,NA,5,5,0,0,Buffalo Beauts,Jordan Juron,Play,182,23,Direct,NA,NA,NA,Kristin Lewicki,167,36,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,11:21:00,519,0,5,5,0,0,Buffalo Beauts,Kristin Lewicki,Shot,170,39,Fan,Missed,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,10:55:00,545,NA,5,5,0,0,Connecticut Whale,Kayla Friesen,Play,196,57,Direct,NA,NA,NA,Amanda Conway,163,47,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,10:55:00,545,0,5,5,0,0,Connecticut Whale,Amanda Conway,Shot,163,47,Snapshot,Blocked,FALSE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,10:52:00,548,NA,5,5,0,0,Connecticut Whale,Amanda Conway,Play,189,21,Indirect,NA,NA,NA,Hanna Beattie,129,8,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,10:51:00,549,1,5,5,0,0,Connecticut Whale,Hanna Beattie,Shot,129,8,Snapshot,Missed,FALSE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,09:21:00,639,NA,5,5,0,0,Connecticut Whale,Shannon Doyle,Play,41,65,Indirect,NA,NA,NA,Alyssa Wohlfeiler,104,80,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,09:17:00,643,4,5,5,0,0,Connecticut Whale,Alyssa Wohlfeiler,Shot,170,70,Snapshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,06:52:00,788,NA,5,5,0,0,Buffalo Beauts,Neve Van Pelt,Play,190,50,Direct,NA,NA,NA,Autumn MacDougall,194,46,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,06:51:00,789,1,5,5,0,0,Buffalo Beauts,Autumn MacDougall,Shot,187,36,Wristshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,06:17:00,823,NA,5,5,0,0,Connecticut Whale,Emma Vlasic,Play,177,5,Direct,NA,NA,NA,Tori Howran,127,7,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,06:15:00,825,2,5,5,0,0,Connecticut Whale,Tori Howran,Shot,129,9,Snapshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,05:35:00,865,NA,5,5,0,0,Connecticut Whale,Sarah Schwenzfeier,Play,136,7,Direct,NA,NA,NA,Kaycie Anderson,135,22,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,05:34:00,866,1,5,5,0,0,Connecticut Whale,Kaycie Anderson,Shot,150,23,Snapshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,04:53:00,907,NA,5,5,0,0,Buffalo Beauts,Lenka Curmova,Play,137,81,Direct,NA,NA,NA,Megan Delay,134,35,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,04:52:00,908,1,5,5,0,0,Buffalo Beauts,Megan Delay,Shot,134,35,Snapshot,Blocked,TRUE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,04:19:00,941,NA,5,5,0,0,Connecticut Whale,Kayla Friesen,Play,159,81,Direct,NA,NA,NA,Nicole Guagliardo,163,59,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,04:17:00,943,2,5,5,0,0,Connecticut Whale,Nicole Guagliardo,Shot,169,57,Snapshot,Missed,FALSE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,03:41:00,979,NA,5,5,0,0,Buffalo Beauts,Iveta Klimasova,Play,100,5,Direct,NA,NA,NA,Brittany Colton,115,29,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,03:37:00,983,4,5,5,0,0,Buffalo Beauts,Brittany Colton,Shot,151,12,Wristshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,03:00:00,1020,NA,5,5,0,0,Connecticut Whale,Emma Vlasic,Play,196,28,Direct,NA,NA,NA,Katelynn Russ,181,49,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,02:59:00,1021,1,5,5,0,0,Connecticut Whale,Katelynn Russ,Shot,181,49,Snapshot,On Net,FALSE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,01:54:00,1086,NA,5,5,0,0,Connecticut Whale,Elena Orlando,Play,12,60,Direct,NA,NA,NA,Janine Weber,46,77,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,1,01:47:00,1093,7,5,5,0,0,Connecticut Whale,Janine Weber,Shot,147,49,Snapshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,19:25:00,1235,NA,5,5,0,0,Connecticut Whale,Tori Howran,Play,19,10,Direct,NA,NA,NA,Janine Weber,93,37,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,19:20:00,1240,5,5,5,0,0,Connecticut Whale,Janine Weber,Shot,177,42,Snapshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,19:06:00,1254,NA,5,5,0,0,Buffalo Beauts,Brooke Stacey,Play,166,64,Direct,NA,NA,NA,Kristin Lewicki,178,43,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,19:06:00,1254,0,5,5,0,0,Buffalo Beauts,Kristin Lewicki,Shot,178,43,Snapshot,Missed,FALSE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,17:52:00,1328,NA,5,5,0,0,Buffalo Beauts,Megan Delay,Play,80,54,Direct,NA,NA,NA,Iveta Klimasova,95,73,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,17:48:00,1332,4,5,5,0,0,Buffalo Beauts,Iveta Klimasova,Shot,121,78,Slapshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,16:00:00,1440,NA,5,5,0,0,Connecticut Whale,Shannon Doyle,Play,17,77,Direct,NA,NA,NA,Kayla Friesen,50,50,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,15:54:00,1446,6,5,5,0,0,Connecticut Whale,Kayla Friesen,Goal,144,15,Snapshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,15:30:00,1470,NA,5,5,0,1,Connecticut Whale,Maddie Bishop,Play,172,79,Direct,NA,NA,NA,Amanda Conway,157,78,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,15:29:00,1471,1,5,5,0,1,Connecticut Whale,Amanda Conway,Shot,164,70,Wristshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,15:27:00,1473,NA,5,5,0,1,Buffalo Beauts,Kayla Meneghin,Play,46,46,Direct,NA,NA,NA,Cassidy MacPherson,59,61,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,15:21:00,1479,6,5,5,0,1,Buffalo Beauts,Cassidy MacPherson,Shot,174,61,Wristshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,15:12:00,1488,NA,5,5,0,1,Connecticut Whale,Katelynn Russ,Play,42,81,Direct,NA,NA,NA,Alyssa Wohlfeiler,86,60,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,15:07:00,1493,5,5,5,0,1,Connecticut Whale,Alyssa Wohlfeiler,Shot,155,74,Wristshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,14:01:00,1559,NA,5,5,0,1,Connecticut Whale,Nicole Guagliardo,Play,30,1,Indirect,NA,NA,NA,Janine Weber,30,14,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,13:54:00,1566,7,5,5,0,1,Connecticut Whale,Janine Weber,Shot,173,2,Wristshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,13:44:00,1576,NA,5,5,0,1,Buffalo Beauts,Dominique Kremer,Play,90,82,Direct,NA,NA,NA,Erin Gehen,112,79,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,13:42:00,1578,2,5,5,0,1,Buffalo Beauts,Erin Gehen,Shot,127,84,Snapshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,13:01:00,1619,NA,5,5,0,1,Buffalo Beauts,Iveta Klimasova,Play,199,25,Direct,NA,NA,NA,Neve Van Pelt,199,31,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,12:58:00,1622,3,5,5,0,1,Buffalo Beauts,Neve Van Pelt,Shot,185,56,Wristshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,12:17:00,1663,NA,5,5,0,1,Buffalo Beauts,Kayla Meneghin,Play,158,36,Direct,NA,NA,NA,Hunter Accursi,162,23,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,12:16:00,1664,1,5,5,0,1,Buffalo Beauts,Hunter Accursi,Shot,166,23,Wristshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,09:32:00,1828,NA,5,5,0,1,Buffalo Beauts,Erin Gehen,Play,166,43,Direct,NA,NA,NA,Jordan Juron,162,41,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,09:32:00,1828,0,5,5,0,1,Buffalo Beauts,Jordan Juron,Shot,166,39,Snapshot,Missed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,08:04:00,1916,NA,5,5,0,1,Buffalo Beauts,Autumn MacDougall,Play,85,79,Direct,NA,NA,NA,Lenka Curmova,91,69,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,08:00:00,1920,4,5,5,0,1,Buffalo Beauts,Lenka Curmova,Shot,137,20,Snapshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,05:05:00,2095,NA,5,5,0,1,Connecticut Whale,Hanna Beattie,Play,133,22,Direct,NA,NA,NA,Maggie LaGue,137,76,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,05:03:00,2097,2,5,5,0,1,Connecticut Whale,Maggie LaGue,Shot,150,80,Snapshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,01:30:00,2310,NA,5,5,0,1,Buffalo Beauts,Iveta Klimasova,Play,146,5,Direct,NA,NA,NA,Whitney Dove,138,59,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,01:28:00,2312,2,5,5,0,1,Buffalo Beauts,Whitney Dove,Shot,144,63,Snapshot,Missed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,01:10:00,2330,NA,5,5,0,1,Connecticut Whale,Mackenzie Lancaster,Play,99,83,Indirect,NA,NA,NA,Maggie LaGue,142,81,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,01:06:00,2334,4,5,5,0,1,Connecticut Whale,Maggie LaGue,Shot,178,56,Snapshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,00:31:00,2369,NA,5,5,0,1,Connecticut Whale,Tori Howran,Play,197,48,Direct,NA,NA,NA,Nicole Guagliardo,134,36,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,2,00:27:00,2373,4,5,5,0,1,Connecticut Whale,Nicole Guagliardo,Shot,151,38,Snapshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,19:33:00,2427,NA,5,5,0,1,Connecticut Whale,Tori Howran,Play,103,49,Direct,NA,NA,NA,Nicole Guagliardo,121,67,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,19:31:00,2429,2,5,5,0,1,Connecticut Whale,Nicole Guagliardo,Shot,156,67,Snapshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,18:30:00,2490,NA,5,5,0,1,Buffalo Beauts,Cassidy MacPherson,Play,162,65,Direct,NA,NA,NA,Whitney Dove,136,25,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,18:29:00,2491,1,5,5,0,1,Buffalo Beauts,Whitney Dove,Shot,136,25,Slapshot,Missed,TRUE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,17:19:00,2561,NA,5,5,0,1,Connecticut Whale,Kayla Friesen,Play,197,66,Indirect,NA,NA,NA,Shannon Doyle,139,76,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,17:17:00,2563,2,5,5,0,1,Connecticut Whale,Shannon Doyle,Shot,141,56,Wristshot,Missed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,16:40:00,2600,NA,4,5,0,1,Connecticut Whale,Kayla Friesen,Play,165,11,Direct,NA,NA,NA,Katelynn Russ,195,23,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,16:36:00,2604,4,4,5,0,1,Connecticut Whale,Katelynn Russ,Shot,171,18,Wristshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,16:06:00,2634,NA,4,5,0,1,Connecticut Whale,Emma Vlasic,Play,158,79,Direct,NA,NA,NA,Maggie LaGue,138,66,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,15:54:00,2646,12,4,5,0,1,Connecticut Whale,Maggie LaGue,Shot,138,37,Wristshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,15:26:00,2674,NA,4,5,0,1,Connecticut Whale,Alyssa Wohlfeiler,Play,140,31,Direct,NA,NA,NA,Nicole Guagliardo,177,71,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,15:25:00,2675,1,4,5,0,1,Connecticut Whale,Nicole Guagliardo,Shot,177,71,Snapshot,Missed,TRUE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,14:33:00,2727,NA,5,4,0,1,Buffalo Beauts,Alyson Matteau,Play,148,65,Direct,NA,NA,NA,Kristin Lewicki,165,20,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,14:32:00,2728,1,5,4,0,1,Buffalo Beauts,Kristin Lewicki,Goal,168,28,Wristshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,14:10:00,2750,NA,5,5,1,1,Buffalo Beauts,Kristin Lewicki,Play,129,31,Direct,NA,NA,NA,Dominique Kremer,133,80,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,14:08:00,2752,2,5,5,1,1,Buffalo Beauts,Dominique Kremer,Shot,145,79,Snapshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,14:06:00,2754,NA,5,5,1,1,Buffalo Beauts,Kristin Lewicki,Play,173,45,Direct,NA,NA,NA,Erin Gehen,179,52,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,14:05:00,2755,1,5,5,1,1,Buffalo Beauts,Erin Gehen,Shot,185,52,Wristshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,13:59:00,2761,NA,5,5,1,1,Buffalo Beauts,Jordan Juron,Play,187,9,Direct,NA,NA,NA,Whitney Dove,155,4,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,13:56:00,2764,3,5,5,1,1,Buffalo Beauts,Whitney Dove,Shot,140,18,Fan,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,13:20:00,2800,NA,5,5,1,1,Connecticut Whale,Alyssa Wohlfeiler,Play,145,54,Direct,NA,NA,NA,Maggie LaGue,145,78,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,13:18:00,2802,2,5,5,1,1,Connecticut Whale,Maggie LaGue,Shot,155,77,Wristshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
