game_date,home_team,away_team,period,game_seconds,time_since_pass,home_team_skaters,away_team_skaters,home_team_goals,away_team_goals,team,event,passer,pass_type,pass_x,pass_y,rec_x,rec_y,shooter,shot_x,shot_y,shot_type,shot_outcome,shot_traffic,shot_onetimer
2021-01-23,Buffalo Beauts,Connecticut Whale,3,2912,5,5,5,1,1,Connecticut Whale,Shot,Tori Howran,Direct,72,19,88,43,Kayla Friesen,147,63,Wristshot,Blocked,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,2972,4,5,5,1,1,Buffalo Beauts,Shot,Kayla Meneghin,Direct,102,58,113,36,Whitney Dove,164,32,Snapshot,On Net,FALSE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3007,1,5,5,1,1,Connecticut Whale,Shot,Grace Klienbach,Direct,195,19,166,32,Kaycie Anderson,172,32,Fan,Missed,FALSE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3017,4,5,5,1,1,Buffalo Beauts,Shot,Lenka Curmova,Indirect,70,4,70,4,Neve Van Pelt,141,1,Wristshot,Blocked,FALSE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3025,5,5,5,1,1,Connecticut Whale,Shot,Kaycie Anderson,Direct,44,76,77,59,Grace Klienbach,162,61,Wristshot,Blocked,FALSE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3049,3,5,5,1,1,Connecticut Whale,Shot,Janine Weber,Direct,74,26,92,50,Kayla Friesen,157,40,Wristshot,Missed,FALSE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3162,2,4,5,1,1,Connecticut Whale,Shot,Tori Howran,Direct,130,55,153,7,Kayla Friesen,165,14,Wristshot,Blocked,FALSE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3174,2,4,5,1,1,Connecticut Whale,Shot,Tori Howran,Direct,132,50,152,9,Kayla Friesen,159,10,Wristshot,Blocked,FALSE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3197,3,4,5,1,1,Connecticut Whale,Shot,Emma Vlasic,Indirect,164,83,129,81,Tori Howran,136,64,Slapshot,Blocked,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3209,4,4,5,1,1,Connecticut Whale,Shot,Tori Howran,Direct,132,39,160,67,Nicole Guagliardo,150,54,Wristshot,On Net,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3270,2,5,5,1,1,Connecticut Whale,Shot,Nicole Guagliardo,Direct,151,68,129,40,Shannon Doyle,129,40,Wristshot,Blocked,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3305,1,5,5,1,1,Buffalo Beauts,Shot,Kristin Lewicki,Direct,155,6,156,37,Brooke Stacey,156,37,Snapshot,Blocked,FALSE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3322,1,5,5,1,1,Buffalo Beauts,Shot,Jordan Juron,Direct,162,1,168,28,Brooke Stacey,168,28,Snapshot,On Net,TRUE,TRUE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3353,2,5,5,1,1,Buffalo Beauts,Shot,Brooke Stacey,Direct,190,11,194,45,Autumn MacDougall,189,49,Snapshot,On Net,FALSE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3419,1,5,5,1,1,Buffalo Beauts,Shot,Dominique Kremer,Direct,154,54,172,40,Kristin Lewicki,177,39,Snapshot,Missed,FALSE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3445,4,5,5,1,1,Connecticut Whale,Shot,Emma Vlasic,Direct,157,3,128,71,Maggie LaGue,140,84,Snapshot,Blocked,FALSE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3518,2,5,5,1,1,Connecticut Whale,Shot,Amanda Conway,Indirect,194,16,131,4,Tori Howran,131,4,Wristshot,Blocked,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3551,4,5,5,1,1,Connecticut Whale,Shot,Emma Vlasic,Direct,44,57,87,80,Alyssa Wohlfeiler,171,65,Wristshot,On Net,FALSE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,3,3564,1,5,5,1,1,Buffalo Beauts,Shot,Kayla Meneghin,Direct,171,61,173,40,Hunter Accursi,178,39,Snapshot,On Net,FALSE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,4,3618,15,4,4,1,1,Connecticut Whale,Shot,Shannon Doyle,Direct,50,30,86,80,Janine Weber,172,15,Snapshot,On Net,FALSE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,4,3723,2,4,4,1,1,Connecticut Whale,Shot,Shannon Doyle,Direct,138,68,132,28,Tori Howran,143,16,Snapshot,Blocked,TRUE,FALSE
2021-01-23,Buffalo Beauts,Connecticut Whale,4,3861,1,4,4,1,1,Buffalo Beauts,Shot,Marie-Jo Pelletier,Direct,147,3,140,56,Whitney Dove,146,60,Snapshot,Blocked,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,1,59,3,5,5,0,0,Metropolitan Riveters,Goal,Kelly Babstock,Direct,192,68,136,83,Leila Kilduff,140,71,Wristshot,On Net,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,1,81,1,5,5,1,0,Metropolitan Riveters,Shot,Paige Voight,Indirect,189,17,133,16,Rebecca Morse,133,16,Slapshot,Blocked,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,1,103,1,5,5,1,0,Metropolitan Riveters,Shot,Mallory Rushton,Direct,191,69,142,76,Theresa Knutson,153,72,Wristshot,On Net,FALSE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,1,109,1,5,5,1,0,Metropolitan Riveters,Shot,Theresa Knutson,Direct,189,64,155,52,Allie Olnowich,155,52,Wrap Around,Blocked,FALSE,TRUE
2021-01-23,Metropolitan Riveters,Toronto Six,1,268,9,5,4,1,0,Metropolitan Riveters,Shot,Rebecca Morse,Direct,131,44,144,5,Mallory Rushton,154,5,Snapshot,Missed,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,1,439,1,5,5,1,0,Metropolitan Riveters,Shot,Kate Leary,Direct,159,19,171,61,Madison Packer,179,57,Wristshot,Blocked,FALSE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,1,455,2,5,5,1,0,Toronto Six,Shot,Mikyla Grant-Mentis,Direct,164,14,133,1,Lindsay Eastwood,133,1,Snapshot,Blocked,TRUE,TRUE
2021-01-23,Metropolitan Riveters,Toronto Six,1,488,1,4,5,1,0,Toronto Six,Shot,Sarah Steele,Direct,129,12,132,61,Emma Woods,139,68,Wristshot,Missed,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,1,503,2,4,5,1,0,Toronto Six,Shot,Breanne Wilson-Bennett,Direct,171,11,192,22,Shiann Darkangelo,182,37,Snapshot,On Net,FALSE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,1,549,2,4,5,1,0,Toronto Six,Shot,Mikyla Grant-Mentis,Direct,154,3,130,25,Taylor Woods,134,34,Wristshot,On Net,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,1,560,1,4,5,1,0,Toronto Six,Shot,Mikyla Grant-Mentis,Direct,170,13,130,36,Taylor Woods,130,42,Slapshot,Missed,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,1,626,1,5,5,1,0,Metropolitan Riveters,Shot,Kate Leary,Direct,197,44,188,32,Madison Packer,188,32,Snapshot,On Net,FALSE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,1,681,4,5,5,1,0,Metropolitan Riveters,Shot,Jayne Lewis,Direct,52,75,78,25,Rebecca Russo,175,2,Wristshot,On Net,FALSE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,1,714,4,5,5,1,0,Toronto Six,Shot,Emma Greco,Direct,46,83,98,38,Brooke Boquist,130,30,Wristshot,Blocked,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,1,758,1,5,5,1,0,Toronto Six,Shot,Sarah-Eve Coutu Godbout,Indirect,173,10,140,5,Lindsay Eastwood,140,5,Slapshot,Missed,TRUE,TRUE
2021-01-23,Metropolitan Riveters,Toronto Six,1,776,1,5,5,1,0,Metropolitan Riveters,Shot,Theresa Knutson,Direct,185,80,159,54,Rebecca Morse,159,54,Snapshot,Blocked,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,1,783,1,5,5,1,0,Metropolitan Riveters,Shot,Rebecca Morse,Direct,133,15,135,58,Theresa Knutson,141,59,Wristshot,Blocked,FALSE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,1,826,3,5,4,1,0,Metropolitan Riveters,Shot,Rebecca Russo,Direct,187,79,127,75,Kiira Dosdall,137,75,Wristshot,On Net,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,1,830,1,5,4,1,0,Metropolitan Riveters,Shot,Rebecca Russo,Direct,156,82,135,37,Kiira Dosdall,135,37,Slapshot,On Net,TRUE,TRUE
2021-01-23,Metropolitan Riveters,Toronto Six,1,857,2,4,4,1,0,Toronto Six,Shot,Megan Quinn,Direct,130,75,131,24,Sarah Steele,135,4,Wristshot,On Net,FALSE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,1,896,2,4,4,1,0,Toronto Six,Shot,Kristen Barbara,Direct,137,33,132,42,Emily Fluke,147,47,Wristshot,Blocked,FALSE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,1,951,0,4,5,1,0,Toronto Six,Shot,Sarah-Eve Coutu Godbout,Direct,189,65,179,47,Amy Curlew,179,47,Slapshot,Blocked,TRUE,TRUE
2021-01-23,Metropolitan Riveters,Toronto Six,1,955,1,4,5,1,0,Toronto Six,Shot,Mikyla Grant-Mentis,Direct,176,14,146,21,Taylor Woods,146,21,Wristshot,Missed,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,1,1035,1,5,5,1,0,Toronto Six,Shot,Breanne Wilson-Bennett,Direct,131,8,135,30,Mackenzie MacNeil,138,32,Snapshot,On Net,FALSE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,1,1068,4,5,5,1,0,Toronto Six,Shot,Lindsay Eastwood,Indirect,54,41,116,81,Mikyla Grant-Mentis,147,73,Wristshot,On Net,FALSE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,1,1095,1,5,5,1,0,Metropolitan Riveters,Goal,Kelly Babstock,Direct,185,8,142,45,Leila Kilduff,148,40,Snapshot,On Net,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,1,1162,2,5,5,2,0,Metropolitan Riveters,Shot,Leila Kilduff,Direct,182,77,149,61,Mallory Rushton,162,53,Wristshot,On Net,FALSE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,2,1212,5,5,5,2,0,Toronto Six,Shot,Emma Woods,Indirect,71,83,148,6,Brooke Boquist,160,6,Wristshot,On Net,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,2,1286,3,5,5,2,0,Toronto Six,Shot,Amy Curlew,Direct,78,2,93,46,Mikyla Grant-Mentis,149,51,Wristshot,On Net,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,2,1313,5,5,5,2,0,Toronto Six,Shot,Amy Curlew,Direct,51,20,59,55,Mikyla Grant-Mentis,140,73,Wristshot,On Net,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,2,1399,2,5,5,2,0,Toronto Six,Shot,Taytum Clairmont,Direct,184,74,130,81,Kristen Barbara,128,73,Slapshot,Blocked,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,2,1426,1,5,5,2,0,Toronto Six,Shot,Taytum Clairmont,Direct,177,11,168,34,Kristen Barbara,177,31,Wristshot,On Net,FALSE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,2,1444,1,4,5,2,0,Toronto Six,Shot,Shiann Darkangelo,Direct,158,83,127,82,Emma Woods,128,80,Wristshot,On Net,FALSE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,2,1495,2,4,5,2,0,Toronto Six,Shot,Sarah Steele,Direct,132,26,129,69,Emma Woods,144,77,Wristshot,On Net,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,2,1506,1,4,5,2,0,Toronto Six,Shot,Taytum Clairmont,Direct,155,78,138,42,Mikyla Grant-Mentis,139,43,Wristshot,Blocked,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,2,1542,1,4,5,2,0,Toronto Six,Shot,Sarah-Eve Coutu Godbout,Direct,182,73,136,55,Taylor Woods,139,54,Wristshot,On Net,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,2,1682,2,5,5,2,0,Metropolitan Riveters,Shot,Rebecca Morse,Direct,131,31,138,67,Leila Kilduff,161,62,Wristshot,On Net,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,2,1715,2,5,5,2,0,Toronto Six,Shot,Taytum Clairmont,Direct,188,11,127,1,Sarah Steele,131,4,Wristshot,Blocked,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,2,1755,1,5,5,2,0,Metropolitan Riveters,Shot,Emily Janiga,Direct,168,53,166,43,Kate Leary,172,41,Wristshot,Blocked,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,2,1761,1,5,5,2,0,Metropolitan Riveters,Shot,Kate Leary,Direct,162,10,131,62,Allie Olnowich,136,63,Wristshot,Missed,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,2,2120,2,5,4,2,0,Metropolitan Riveters,Shot,Kate Leary,Direct,163,70,151,63,Kelly Babstock,171,61,Wristshot,On Net,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,2,2195,2,5,5,2,0,Metropolitan Riveters,Shot,Theresa Knutson,Direct,198,31,160,40,Rebecca Morse,160,40,Slapshot,On Net,TRUE,TRUE
2021-01-23,Metropolitan Riveters,Toronto Six,2,2222,8,5,5,2,0,Toronto Six,Shot,Emma Greco,Indirect,78,50,107,83,Mikyla Grant-Mentis,155,71,Wrap Around,On Net,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,2,2233,2,5,5,2,0,Toronto Six,Shot,Mikyla Grant-Mentis,Direct,176,81,131,72,Lindsay Eastwood,130,56,Wristshot,Blocked,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,2,2239,3,5,5,2,0,Toronto Six,Shot,Sarah-Eve Coutu Godbout,Indirect,188,13,199,41,Amy Curlew,187,38,Wrap Around,On Net,FALSE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,2,2253,2,5,5,2,0,Toronto Six,Shot,Taylor Woods,Direct,159,60,129,18,Lindsay Eastwood,135,15,Slapshot,Blocked,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,2,2309,5,5,5,2,0,Metropolitan Riveters,Shot,Leila Kilduff,Direct,15,29,84,26,Kate Leary,155,58,Snapshot,On Net,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,2,2360,3,5,5,2,0,Metropolitan Riveters,Shot,Kate Leary,Direct,122,33,122,40,Madison Packer,165,58,Wristshot,On Net,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,2,2385,3,5,5,2,0,Toronto Six,Shot,Shiann Darkangelo,Direct,78,38,110,6,Brooke Boquist,173,8,Wristshot,On Net,FALSE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,3,2409,2,5,5,2,0,Metropolitan Riveters,Shot,Madison Packer,Direct,163,70,146,35,Kate Leary,171,29,Snapshot,Blocked,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,3,2464,16,5,5,2,0,Toronto Six,Shot,Mikyla Grant-Mentis,Indirect,84,4,94,4,Lindsay Eastwood,144,4,Slapshot,Missed,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,3,2521,1,5,5,2,0,Toronto Six,Shot,Mackenzie MacNeil,Direct,157,49,162,54,Breanne Wilson-Bennett,174,57,Snapshot,Blocked,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,3,2532,0,5,5,2,0,Metropolitan Riveters,Shot,Mallory Rushton,Direct,195,19,180,38,Kendall Cornine,180,38,Snapshot,Missed,FALSE,TRUE
2021-01-23,Metropolitan Riveters,Toronto Six,3,2569,2,5,5,2,0,Metropolitan Riveters,Shot,Leila Kilduff,Direct,133,64,128,31,Rebecca Morse,134,31,Slapshot,Blocked,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,3,2584,2,5,5,2,0,Toronto Six,Shot,Emily Fluke,Direct,185,9,153,6,Kristen Barbara,141,4,Snapshot,Blocked,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,3,2697,2,5,5,2,0,Metropolitan Riveters,Shot,Kendall Cornine,Direct,157,5,157,35,Mallory Rushton,150,42,Snapshot,On Net,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,3,2824,2,5,5,2,0,Metropolitan Riveters,Shot,Kelly Babstock,Direct,131,79,154,27,Rebecca Russo,175,29,Slapshot,On Net,FALSE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,3,2867,2,5,5,2,0,Toronto Six,Shot,Emma Woods,Direct,145,78,138,62,Shiann Darkangelo,163,59,Snapshot,On Net,FALSE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,3,2919,3,5,5,2,0,Toronto Six,Shot,Kristen Barbara,Direct,138,80,136,60,Mikyla Grant-Mentis,183,60,Snapshot,On Net,FALSE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,3,2992,2,5,5,2,0,Toronto Six,Shot,Brooke Boquist,Direct,145,61,130,18,Sarah Steele,145,8,Wristshot,On Net,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,3,3099,0,5,5,2,0,Toronto Six,Shot,Kristen Barbara,Direct,135,61,131,23,Emma Greco,135,20,Wristshot,Missed,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,3,3123,0,5,5,2,0,Metropolitan Riveters,Shot,Kate Leary,Direct,185,63,174,59,Madison Packer,174,59,Snapshot,Blocked,TRUE,TRUE
2021-01-23,Metropolitan Riveters,Toronto Six,3,3188,2,5,5,2,0,Toronto Six,Shot,Shiann Darkangelo,Direct,121,49,136,13,Brooke Boquist,164,18,Slapshot,On Net,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,3,3230,1,5,5,2,0,Toronto Six,Shot,Lindsay Eastwood,Direct,135,21,133,46,Mikyla Grant-Mentis,132,40,Wristshot,On Net,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,3,3295,8,5,5,2,0,Toronto Six,Shot,Sarah-Eve Coutu Godbout,Direct,27,7,65,11,Natalie Marcuzzi,187,20,Snapshot,On Net,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,3,3359,2,5,5,2,0,Toronto Six,Shot,Breanne Wilson-Bennett,Direct,142,83,129,68,Lindsay Eastwood,135,62,Slapshot,Blocked,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,3,3365,1,5,5,2,0,Toronto Six,Shot,Natalie Marcuzzi,Direct,172,8,134,7,Taylor Woods,134,14,Wristshot,Missed,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,3,3413,1,5,5,2,0,Toronto Six,Shot,Brooke Boquist,Direct,195,18,161,26,Shiann Darkangelo,166,28,Wristshot,Blocked,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,3,3428,2,5,5,2,0,Toronto Six,Shot,Megan Quinn,Direct,135,70,137,9,Sarah Steele,152,5,Wristshot,On Net,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,3,3502,4,5,5,2,0,Toronto Six,Shot,Lindsay Eastwood,Direct,65,7,116,74,Sarah-Eve Coutu Godbout,159,69,Wristshot,On Net,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,3,3529,4,5,6,2,0,Toronto Six,Shot,Shiann Darkangelo,Direct,31,11,61,23,Mikyla Grant-Mentis,151,14,Wristshot,On Net,TRUE,FALSE
2021-01-23,Metropolitan Riveters,Toronto Six,3,3551,2,5,6,2,0,Toronto Six,Shot,Breanne Wilson-Bennett,Indirect,194,14,139,4,Sarah Steele,133,13,Wristshot,Blocked,TRUE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,1,42,0,5,5,0,0,Boston Pride,Shot,Christina Putigna,Direct,176,4,141,24,McKenna Brand,140,24,Snapshot,Missed,TRUE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,1,61,2,5,5,0,0,Boston Pride,Shot,Tori Sullivan,Direct,194,64,127,68,Kaleigh Fratkin,129,62,Snapshot,Blocked,TRUE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,1,103,2,5,5,0,0,Buffalo Beauts,Shot,Brooke Stacey,Direct,169,25,135,63,Dominique Kremer,136,61,Snapshot,Missed,TRUE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,1,195,1,5,5,0,0,Boston Pride,Shot,Jillian Dempsey,Direct,169,25,165,52,McKenna Brand,172,54,Snapshot,Blocked,FALSE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,1,268,0,5,5,0,0,Boston Pride,Shot,Tereza Vanisova,Direct,169,68,165,57,Taylor Wenczkowski,165,57,Slapshot,Blocked,FALSE,TRUE
2021-01-24,Boston Pride,Buffalo Beauts,1,318,6,5,5,0,0,Boston Pride,Shot,Jenna Rheault,Direct,52,27,79,11,Meaghan Rickard,174,61,Snapshot,On Net,FALSE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,1,351,8,5,5,0,0,Boston Pride,Shot,Taylor Turnquist,Direct,36,79,49,61,Jillian Dempsey,179,31,Snapshot,On Net,FALSE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,1,522,2,5,5,0,0,Boston Pride,Shot,McKenna Brand,Direct,188,23,170,32,Christina Putigna,170,28,Snapshot,Blocked,TRUE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,1,539,2,5,5,0,0,Boston Pride,Shot,Lauren Kelly,Direct,87,4,120,11,Jillian Dempsey,162,22,Snapshot,Blocked,FALSE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,1,558,3,5,5,0,0,Boston Pride,Goal,McKenna Brand,Indirect,146,72,198,56,Jillian Dempsey,196,54,Snapshot,On Net,FALSE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,1,623,3,5,4,1,0,Boston Pride,Shot,Mallory Souliotis,Direct,145,18,166,60,Samantha Davis,171,52,Wristshot,On Net,FALSE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,1,656,0,5,4,1,0,Boston Pride,Shot,Tereza Vanisova,Direct,156,80,138,48,Kaleigh Fratkin,138,48,Slapshot,Blocked,TRUE,TRUE
2021-01-24,Boston Pride,Buffalo Beauts,1,709,3,5,5,1,0,Buffalo Beauts,Goal,Kayla Meneghin,Direct,58,42,117,46,Jordan Juron,183,41,Snapshot,On Net,FALSE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,1,785,5,5,5,1,1,Boston Pride,Shot,Meaghan Rickard,Direct,40,11,96,60,Meghara McManus,174,61,Wristshot,Blocked,FALSE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,1,885,7,5,5,1,1,Boston Pride,Shot,Lauren Kelly,Indirect,7,22,59,3,Tereza Vanisova,175,27,Wristshot,Missed,FALSE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,1,913,1,5,5,1,1,Boston Pride,Shot,Samantha Davis,Direct,162,2,135,23,Paige Capistran,139,39,Slapshot,Blocked,TRUE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,1,952,6,5,5,1,1,Boston Pride,Shot,Christina Putigna,Direct,59,2,89,29,McKenna Brand,162,27,Snapshot,On Net,FALSE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,1,998,2,5,5,1,1,Buffalo Beauts,Shot,Autumn MacDougall,Direct,133,58,145,64,Brooke Stacey,170,56,Snapshot,Blocked,FALSE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,1,1009,1,5,5,1,1,Buffalo Beauts,Shot,Cassidy MacPherson,Direct,142,25,144,78,Marie-Jo Pelletier,151,76,Snapshot,On Net,TRUE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,1,1085,2,5,5,1,1,Boston Pride,Shot,Mallory Souliotis,Direct,130,12,144,77,Taylor Turnquist,161,78,Wristshot,Missed,TRUE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,1,1098,2,5,5,1,1,Boston Pride,Shot,Mary Parker,Direct,160,51,181,44,Tori Sullivan,181,38,Snapshot,Blocked,FALSE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,1,1104,3,5,5,1,1,Boston Pride,Shot,Mallory Souliotis,Direct,162,3,130,47,Taylor Turnquist,160,58,Wristshot,Blocked,TRUE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,1,1112,2,5,5,1,1,Boston Pride,Shot,Mary Parker,Direct,197,21,194,56,Lexie Laing,190,57,Snapshot,On Net,FALSE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,1,1134,5,5,5,1,1,Boston Pride,Goal,Christina Putigna,Direct,80,72,107,33,McKenna Brand,158,25,Wristshot,On Net,TRUE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,1,1155,1,5,5,2,1,Buffalo Beauts,Shot,Erin Gehen,Direct,179,28,178,44,Kristin Lewicki,178,44,Snapshot,On Net,FALSE,TRUE
2021-01-24,Boston Pride,Buffalo Beauts,1,1172,1,5,5,2,1,Buffalo Beauts,Shot,Erin Gehen,Direct,153,7,171,46,Kristin Lewicki,173,49,Snapshot,Blocked,TRUE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,2,1206,5,5,5,2,1,Boston Pride,Shot,Mallory Souliotis,Indirect,71,16,120,4,McKenna Brand,178,19,Snapshot,On Net,FALSE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,2,1263,1,5,5,2,1,Buffalo Beauts,Shot,Dominique Kremer,Direct,127,71,134,20,Whitney Dove,134,20,Fan,Missed,TRUE,TRUE
2021-01-24,Boston Pride,Buffalo Beauts,2,1302,3,5,5,2,1,Boston Pride,Shot,Samantha Davis,Direct,171,5,130,8,Paige Capistran,132,30,Snapshot,Blocked,TRUE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,2,1355,4,5,5,2,1,Boston Pride,Shot,Kaleigh Fratkin,Indirect,54,6,114,4,Tereza Vanisova,166,5,Snapshot,On Net,TRUE,FALSE
2021-01-24,Boston Pride,Buffalo Beauts,2,1392,1,5,4,2,1,Boston Pride,Shot,Jillian Dempsey,Direct,187,23,164,33,McKenna Brand,164,33,Snapshot,Blocked,TRUE,TRUE
2021-01-24,Boston Pride,Buffalo Beauts,2,1433,0,5,4,2,1,Boston Pride,Shot,Jillian Dempsey,Direct,175,17,172,39,Christina Putigna,172,39,Snapshot,On Net,FALSE,TRUE
2021-01-24,Boston Pride,Buffalo Beauts,2,1461,1,5,3,2,1,Boston Pride,Shot,Kaleigh Fratkin,Direct,145,28,146,60,McKenna Brand,146,60,Slapshot,Blocked,TRUE,TRUE
2021-01-24,Boston Pride,Buffalo Beauts,2,1471,1,5,3,2,1,Boston Pride,Shot,McKenna Brand,Direct,135,61,153,20,Kaleigh Fratkin,153,20,Fan,Missed,TRUE,TRUE
